Fecha,ID Region,ID Producto,ID Indicador,Num,Den
2024-12-01,1,5,1,33,102
2024-12-01,1,5,2,83,99
2024-12-01,1,5,3,11729,211
2024-12-01,1,6,1,33,100
2024-12-01,1,6,2,88,96
2024-12-01,1,6,3,27435,253
2024-12-01,2,1,1,36,102
2024-12-01,2,1,2,89,105
2024-12-01,2,1,3,15225,91
2024-12-01,2,2,1,39,101
2024-12-01,2,2,2,70,95
2024-12-01,2,2,3,17876,132
2024-12-01,2,3,1,44,98
2024-12-01,2,3,2,86,97
2024-12-01,2,3,3,18751,154
2024-12-01,2,4,1,20,96
2024-12-01,2,4,2,97,102
2024-12-01,2,4,3,12233,124
2024-12-01,2,5,1,37,101
2024-12-01,2,5,2,98,98
2024-12-01,2,5,3,29890,223
2024-12-01,2,6,1,22,100
2024-12-01,2,6,2,72,101
2024-12-01,2,6,3,8614,191
2024-12-01,3,1,1,22,102
2024-12-01,3,1,2,100,100
2024-12-01,3,1,3,26789,189
2024-12-01,3,2,1,42,101
2024-12-01,3,2,2,96,105
2024-12-01,3,2,3,11774,154
2024-12-01,3,3,1,20,101
2024-12-01,3,3,2,80,100
2024-12-01,3,3,3,23076,238
2024-12-01,3,4,1,22,100
2024-12-01,3,4,2,76,101
2024-12-01,3,4,3,22276,142
2024-12-01,3,5,1,32,104
2024-12-01,3,5,2,75,103
2024-12-01,3,5,3,18167,181
2024-12-01,3,6,1,27,100
2024-12-01,3,6,2,80,100
2024-12-01,3,6,3,24727,99
2024-12-01,4,1,1,23,105
2024-12-01,4,1,2,102,103
2024-12-01,4,1,3,19448,129
2024-12-01,4,2,1,43,100
2024-12-01,4,2,2,79,105
2024-12-01,4,2,3,11368,140
2024-12-01,4,3,1,28,97
2024-12-01,4,3,2,81,98
2024-12-01,4,3,3,13009,234
2024-12-01,4,4,1,22,105
2024-12-01,4,4,2,97,97
2024-12-01,4,4,3,23202,206
2024-12-01,4,5,1,44,104
2024-12-01,4,5,2,98,104
2024-12-01,4,5,3,26497,254
2024-12-01,4,6,1,40,105
2024-12-01,4,6,2,90,104
2024-12-01,4,6,3,18359,240
2025-01-01,1,1,1,34,97
2025-01-01,1,1,2,96,96
2025-01-01,1,1,3,28689,193
2025-01-01,1,2,1,45,99
2025-01-01,1,2,2,99,99
2025-01-01,1,2,3,19532,94
2025-01-01,1,3,1,22,103
2025-01-01,1,3,2,99,99
2025-01-01,1,3,3,9232,195
2025-01-01,1,4,1,31,95
2025-01-01,1,4,2,74,99
2025-01-01,1,4,3,10958,245
2025-01-01,1,5,1,39,104
2025-01-01,1,5,2,94,103
2025-01-01,1,5,3,27016,198
2025-01-01,1,6,1,45,103
2025-01-01,1,6,2,95,95
2025-01-01,1,6,3,29359,226
2025-01-01,2,1,1,30,98
2025-01-01,2,1,2,100,104
2025-01-01,2,1,3,12943,208
2025-01-01,2,2,1,34,95
2025-01-01,2,2,2,91,96
2025-01-01,2,2,3,24533,101
2025-01-01,2,3,1,25,105
2025-01-01,2,3,2,85,95
2025-01-01,2,3,3,22398,192
2025-01-01,2,4,1,36,103
2025-01-01,2,4,2,80,104
2025-01-01,2,4,3,20217,173
2025-01-01,2,5,1,32,99
2025-01-01,2,5,2,91,101
2025-01-01,2,5,3,27591,253
2025-01-01,2,6,1,45,95
2025-01-01,2,6,2,91,105
2025-01-01,2,6,3,18803,96
2025-01-01,3,1,1,37,96
2025-01-01,3,1,2,94,105
2025-01-01,3,1,3,16257,152
2025-01-01,3,2,1,39,105
2025-01-01,3,2,2,91,97
2025-01-01,3,2,3,27095,100
2025-01-01,3,3,1,24,105
2025-01-01,3,3,2,89,100
2025-01-01,3,3,3,29696,247
2025-01-01,3,4,1,24,101
2025-01-01,3,4,2,75,104
2025-01-01,3,4,3,26314,159
2025-01-01,3,5,1,40,101
2025-01-01,3,5,2,78,100
2025-01-01,3,5,3,25248,251
2025-01-01,3,6,1,40,96
2025-01-01,3,6,2,97,105
2025-01-01,3,6,3,19856,210
2025-01-01,4,1,1,31,95
2025-01-01,4,1,2,81,99
2025-01-01,4,1,3,19197,134
2025-01-01,4,2,1,26,102
2025-01-01,4,2,2,78,98
2025-01-01,4,2,3,10528,119
2025-01-01,4,3,1,45,99
2025-01-01,4,3,2,96,96
2025-01-01,4,3,3,25253,218
2025-01-01,4,4,1,41,95
2025-01-01,4,4,2,100,100
2025-01-01,4,4,3,27570,113
2025-01-01,4,5,1,24,101
2025-01-01,4,5,2,81,97
2025-01-01,4,5,3,28471,257
2025-01-01,4,6,1,43,97
2025-01-01,4,6,2,72,102
2025-01-01,4,6,3,19937,185
2025-02-01,1,1,1,43,105
2025-02-01,1,1,2,98,98
2025-02-01,1,1,3,17336,236
2025-02-01,1,2,1,27,102
2025-02-01,1,2,2,85,103
2025-02-01,1,2,3,23368,159
2025-02-01,1,3,1,31,98
2025-02-01,1,3,2,105,105
2025-02-01,1,3,3,23128,192
2025-02-01,1,4,1,44,99
2025-02-01,1,4,2,101,101
2025-02-01,1,4,3,21718,215
2025-02-01,1,5,1,26,97
2025-02-01,1,5,2,78,104
2025-02-01,1,5,3,9709,144
2025-02-01,1,6,1,35,105
2025-02-01,1,6,2,100,100
2025-02-01,1,6,3,24905,106
2025-02-01,2,1,1,29,96
2025-02-01,2,1,2,80,96
2025-02-01,2,1,3,22723,149
2025-02-01,2,2,1,24,103
2025-02-01,2,2,2,75,101
2025-02-01,2,2,3,22782,136
2025-02-01,2,3,1,20,100
2025-02-01,2,3,2,73,101
2025-02-01,2,3,3,24449,181
2025-02-01,2,4,1,27,100
2025-02-01,2,4,2,75,101
2025-02-01,2,4,3,15357,175
2025-02-01,2,5,1,30,95
2025-02-01,2,5,2,91,96
2025-02-01,2,5,3,12508,117
2025-02-01,2,6,1,29,95
2025-02-01,2,6,2,78,102
2025-02-01,2,6,3,23371,260
2025-02-01,3,1,1,39,102
2025-02-01,3,1,2,75,95
2025-02-01,3,1,3,16386,84
2025-02-01,3,2,1,24,98
2025-02-01,3,2,2,103,103
2025-02-01,3,2,3,21869,215
2025-02-01,3,3,1,44,96
2025-02-01,3,3,2,85,99
2025-02-01,3,3,3,11992,157
2025-02-01,3,4,1,27,95
2025-02-01,3,4,2,101,101
2025-02-01,3,4,3,22978,239
2025-02-01,3,5,1,23,96
2025-02-01,3,5,2,102,102
2025-02-01,3,5,3,8538,217
2025-02-01,3,6,1,36,105
2025-02-01,3,6,2,85,104
2025-02-01,3,6,3,17544,116
2025-02-01,4,1,1,20,101
2025-02-01,4,1,2,92,104
2025-02-01,4,1,3,26699,141
2025-02-01,4,2,1,25,101
2025-02-01,4,2,2,75,105
2025-02-01,4,2,3,19816,214
2025-02-01,4,3,1,36,96
2025-02-01,4,3,2,102,103
2025-02-01,4,3,3,26158,209
2025-02-01,4,4,1,32,95
2025-02-01,4,4,2,72,102
2025-02-01,4,4,3,20677,242
2025-02-01,4,5,1,28,100
2025-02-01,4,5,2,92,95
2025-02-01,4,5,3,19298,97
2025-02-01,4,6,1,43,98
2025-02-01,4,6,2,105,105
2025-02-01,4,6,3,27067,106
2025-03-01,1,1,1,24,100
2025-03-01,1,1,2,92,95
2025-03-01,1,1,3,19093,219
2025-03-01,1,2,1,25,105
2025-03-01,1,2,2,99,105
2025-03-01,1,2,3,23680,258
2025-03-01,1,3,1,25,105
2025-03-01,1,3,2,74,97
2025-03-01,1,3,3,9211,197
2025-03-01,1,4,1,26,99
2025-03-01,1,4,2,82,95
2025-03-01,1,4,3,18341,90
2025-03-01,1,5,1,36,99
2025-03-01,1,5,2,101,101
2025-03-01,1,5,3,16300,201
2025-03-01,1,6,1,44,95
2025-03-01,1,6,2,82,105
2025-03-01,1,6,3,19697,153
2025-03-01,2,1,1,40,95
2025-03-01,2,1,2,87,100
2025-03-01,2,1,3,20059,111
2025-03-01,2,2,1,32,101
2025-03-01,2,2,2,94,102
2025-03-01,2,2,3,14121,166
2025-03-01,2,3,1,42,102
2025-03-01,2,3,2,93,102
2025-03-01,2,3,3,16739,212
2025-03-01,2,4,1,43,96
2025-03-01,2,4,2,75,101
2025-03-01,2,4,3,27741,190
2025-03-01,2,5,1,37,97
2025-03-01,2,5,2,90,99
2025-03-01,2,5,3,10623,106
2025-03-01,2,6,1,41,100
2025-03-01,2,6,2,89,99
2025-03-01,2,6,3,27746,194
2025-03-01,3,1,1,25,101
2025-03-01,3,1,2,92,102
2025-03-01,3,1,3,9387,194
2025-03-01,3,2,1,39,100
2025-03-01,3,2,2,87,101
2025-03-01,3,2,3,9879,243
2025-03-01,3,3,1,41,96
2025-03-01,3,3,2,95,105
2025-03-01,3,3,3,24812,173
2025-03-01,3,4,1,25,105
2025-03-01,3,4,2,79,95
2025-03-01,3,4,3,22358,235
2025-03-01,3,5,1,24,95
2025-03-01,3,5,2,85,96
2025-03-01,3,5,3,20003,245
2025-03-01,3,6,1,32,100
2025-03-01,3,6,2,72,104
2025-03-01,3,6,3,13027,234
2025-03-01,4,1,1,34,105
2025-03-01,4,1,2,93,100
2025-03-01,4,1,3,10519,193
2025-03-01,4,2,1,24,104
2025-03-01,4,2,2,93,103
2025-03-01,4,2,3,18301,181
2025-03-01,4,3,1,28,105
2025-03-01,4,3,2,77,98
2025-03-01,4,3,3,14096,86
2025-03-01,4,4,1,36,102
2025-03-01,4,4,2,101,101
2025-03-01,4,4,3,16577,110
2025-03-01,4,5,1,42,99
2025-03-01,4,5,2,83,102
2025-03-01,4,5,3,17357,236
2025-03-01,4,6,1,26,102
2025-03-01,4,6,2,78,96
2025-03-01,4,6,3,22812,98
2025-04-01,1,1,1,42,97
2025-04-01,1,1,2,75,102
2025-04-01,1,1,3,18472,254
2025-04-01,1,2,1,31,105
2025-04-01,1,2,2,96,96
2025-04-01,1,2,3,17514,218
2025-04-01,1,3,1,25,99
2025-04-01,1,3,2,81,105
2025-04-01,1,3,3,24670,172
2025-04-01,1,4,1,23,98
2025-04-01,1,4,2,78,98
2025-04-01,1,4,3,24188,140
2025-04-01,1,5,1,31,95
2025-04-01,1,5,2,103,103
2025-04-01,1,5,3,23315,174
2025-04-01,1,6,1,24,103
2025-04-01,1,6,2,75,104
2025-04-01,1,6,3,18134,96
2025-04-01,2,1,1,42,101
2025-04-01,2,1,2,102,102
2025-04-01,2,1,3,21416,185
2025-04-01,2,2,1,22,104
2025-04-01,2,2,2,90,97
2025-04-01,2,2,3,10430,244
2025-04-01,2,3,1,34,102
2025-04-01,2,3,2,103,105
2025-04-01,2,3,3,12205,168
2025-04-01,2,4,1,40,103
2025-04-01,2,4,2,81,104
2025-04-01,2,4,3,22176,113
2025-04-01,2,5,1,21,103
2025-04-01,2,5,2,96,96
2025-04-01,2,5,3,17965,119
2025-04-01,2,6,1,25,97
2025-04-01,2,6,2,84,100
2025-04-01,2,6,3,25003,168
2025-04-01,3,1,1,22,99
2025-04-01,3,1,2,82,99
2025-04-01,3,1,3,26049,242
2025-04-01,3,2,1,24,99
2025-04-01,3,2,2,89,105
2025-04-01,3,2,3,25481,237
2025-04-01,3,3,1,36,96
2025-04-01,3,3,2,80,105
2025-04-01,3,3,3,27026,231
2025-04-01,3,4,1,25,97
2025-04-01,3,4,2,105,105
2025-04-01,3,4,3,19063,234
2025-04-01,3,5,1,21,104
2025-04-01,3,5,2,75,95
2025-04-01,3,5,3,29019,91
2025-04-01,3,6,1,28,104
2025-04-01,3,6,2,83,105
2025-04-01,3,6,3,21650,226
2025-04-01,4,1,1,40,104
2025-04-01,4,1,2,95,95
2025-04-01,4,1,3,25877,240
2025-04-01,4,2,1,40,99
2025-04-01,4,2,2,99,99
2025-04-01,4,2,3,21306,142
2025-04-01,4,3,1,34,99
2025-04-01,4,3,2,73,96
2025-04-01,4,3,3,22404,120
2025-04-01,4,4,1,35,101
2025-04-01,4,4,2,83,102
2025-04-01,4,4,3,27879,167
2025-04-01,4,5,1,30,97
2025-04-01,4,5,2,92,100
2025-04-01,4,5,3,12284,182
2025-04-01,4,6,1,36,100
2025-04-01,4,6,2,76,103
2025-04-01,4,6,3,15921,161
2025-05-01,1,1,1,23,102
2025-05-01,1,1,2,98,99
2025-05-01,1,1,3,12616,143
2025-05-01,1,2,1,21,96
2025-05-01,1,2,2,94,99
2025-05-01,1,2,3,21701,237
2025-05-01,1,3,1,25,98
2025-05-01,1,3,2,100,100
2025-05-01,1,3,3,14220,160
2025-05-01,1,4,1,35,97
2025-05-01,1,4,2,99,103
2025-05-01,1,4,3,18110,207
2025-05-01,1,5,1,20,102
2025-05-01,1,5,2,95,96
2025-05-01,1,5,3,22982,209
2025-05-01,1,6,1,26,98
2025-05-01,1,6,2,92,104
2025-05-01,1,6,3,9656,92
2025-05-01,2,1,1,35,99
2025-05-01,2,1,2,100,104
2025-05-01,2,1,3,25586,153
2025-05-01,2,2,1,23,95
2025-05-01,2,2,2,78,101
2025-05-01,2,2,3,19985,147
2025-05-01,2,3,1,31,101
2025-05-01,2,3,2,95,95
2025-05-01,2,3,3,26686,93
2025-05-01,2,4,1,26,103
2025-05-01,2,4,2,100,100
2025-05-01,2,4,3,10409,153
2025-05-01,2,5,1,36,101
2025-05-01,2,5,2,102,102
2025-05-01,2,5,3,28422,151
2025-05-01,2,6,1,39,105
2025-05-01,2,6,2,78,96
2025-05-01,2,6,3,20907,104
2025-05-01,3,1,1,45,100
2025-05-01,3,1,2,100,100
2025-05-01,3,1,3,12727,173
2025-05-01,3,2,1,39,98
2025-05-01,3,2,2,95,103
2025-05-01,3,2,3,9319,208
2025-05-01,3,3,1,21,95
2025-05-01,3,3,2,91,97
2025-05-01,3,3,3,25017,201
2025-05-01,3,4,1,24,102
2025-05-01,3,4,2,102,104
2025-05-01,3,4,3,18746,115
2025-05-01,3,5,1,30,104
2025-05-01,3,5,2,95,97
2025-05-01,3,5,3,17805,237
2025-05-01,3,6,1,30,104
2025-05-01,3,6,2,102,103
2025-05-01,3,6,3,24051,216
2025-05-01,4,1,1,29,104
2025-05-01,4,1,2,71,102
2025-05-01,4,1,3,18854,174
2025-05-01,4,2,1,23,105
2025-05-01,4,2,2,101,101
2025-05-01,4,2,3,28619,158
2025-05-01,4,3,1,39,95
2025-05-01,4,3,2,86,102
2025-05-01,4,3,3,26955,247
2025-05-01,4,4,1,27,104
2025-05-01,4,4,2,95,95
2025-05-01,4,4,3,13587,202
2025-05-01,4,5,1,40,103
2025-05-01,4,5,2,94,104
2025-05-01,4,5,3,15936,117
2025-05-01,4,6,1,38,95
2025-05-01,4,6,2,82,96
2025-05-01,4,6,3,22451,84
2025-06-01,1,1,1,33,100
2025-06-01,1,1,2,96,97
2025-06-01,1,1,3,14681,256
2025-06-01,1,2,1,36,101
2025-06-01,1,2,2,100,104
2025-06-01,1,2,3,12524,95
2025-06-01,1,3,1,26,103
2025-06-01,1,3,2,90,103
2025-06-01,1,3,3,23675,249
2025-06-01,1,4,1,32,103
2025-06-01,1,4,2,81,100
2025-06-01,1,4,3,25469,197
2025-06-01,1,5,1,37,100
2025-06-01,1,5,2,86,100
2025-06-01,1,5,3,23865,236
2025-06-01,1,6,1,27,98
2025-06-01,1,6,2,99,99
2025-06-01,1,6,3,15368,156
2025-06-01,2,1,1,44,99
2025-06-01,2,1,2,83,99
2025-06-01,2,1,3,24023,256
2025-06-01,2,2,1,35,100
2025-06-01,2,2,2,100,100
2025-06-01,2,2,3,17430,150
2025-06-01,2,3,1,38,96
2025-06-01,2,3,2,104,105
2025-06-01,2,3,3,20928,177
2025-06-01,2,4,1,44,100
2025-06-01,2,4,2,88,97
2025-06-01,2,4,3,17425,90
2025-06-01,2,5,1,31,96
2025-06-01,2,5,2,86,102
2025-06-01,2,5,3,15011,202
2025-06-01,2,6,1,37,98
2025-06-01,2,6,2,99,99
2025-06-01,2,6,3,16900,258
2025-06-01,3,1,1,23,97
2025-06-01,3,1,2,104,104
2025-06-01,3,1,3,15944,141
2025-06-01,3,2,1,41,95
2025-06-01,3,2,2,84,103
2025-06-01,3,2,3,15629,243
2025-06-01,3,3,1,23,95
2025-06-01,3,3,2,91,101
2025-06-01,3,3,3,11294,200
2025-06-01,3,4,1,44,105
2025-06-01,3,4,2,70,97
2025-06-01,3,4,3,13175,220
2025-06-01,3,5,1,40,101
2025-06-01,3,5,2,100,102
2025-06-01,3,5,3,14535,246
2025-06-01,3,6,1,30,99
2025-06-01,3,6,2,73,99
2025-06-01,3,6,3,29374,102
2025-06-01,4,1,1,27,104
2025-06-01,4,1,2,72,103
2025-06-01,4,1,3,21693,124
2025-06-01,4,2,1,21,97
2025-06-01,4,2,2,101,101
2025-06-01,4,2,3,17485,127
2025-06-01,4,3,1,20,95
2025-06-01,4,3,2,99,99
2025-06-01,4,3,3,11516,234
2025-06-01,4,4,1,29,100
2025-06-01,4,4,2,102,102
2025-06-01,4,4,3,24184,214
2025-06-01,4,5,1,36,97
2025-06-01,4,5,2,87,102
2025-06-01,4,5,3,11691,129
2025-06-01,4,6,1,25,100
2025-06-01,4,6,2,86,102
2025-06-01,4,6,3,8461,127
2025-07-01,1,1,1,45,100
2025-07-01,1,1,2,99,99
2025-07-01,1,1,3,14329,252
2025-07-01,1,2,1,39,97
2025-07-01,1,2,2,95,105
2025-07-01,1,2,3,24884,189
2025-07-01,1,3,1,22,100
2025-07-01,1,3,2,76,101
2025-07-01,1,3,3,12607,127
2025-07-01,1,4,1,30,102
2025-07-01,1,4,2,70,98
2025-07-01,1,4,3,20568,146
2025-07-01,1,5,1,34,98
2025-07-01,1,5,2,91,99
2025-07-01,1,5,3,27086,157
2025-07-01,1,6,1,20,104
2025-07-01,1,6,2,93,99
2025-07-01,1,6,3,15743,257
2025-07-01,2,1,1,41,95
2025-07-01,2,1,2,96,96
2025-07-01,2,1,3,13233,158
2025-07-01,2,2,1,41,101
2025-07-01,2,2,2,89,103
2025-07-01,2,2,3,11847,256
2025-07-01,2,3,1,29,105
2025-07-01,2,3,2,100,100
2025-07-01,2,3,3,15180,136
2025-07-01,2,4,1,35,97
2025-07-01,2,4,2,97,97
2025-07-01,2,4,3,20242,235
2025-07-01,2,5,1,42,101
2025-07-01,2,5,2,100,103
2025-07-01,2,5,3,29761,217
2025-07-01,2,6,1,44,98
2025-07-01,2,6,2,98,98
2025-07-01,2,6,3,25219,100
2025-07-01,3,1,1,36,102
2025-07-01,3,1,2,74,100
2025-07-01,3,1,3,11676,224
2025-07-01,3,2,1,37,95
2025-07-01,3,2,2,82,103
2025-07-01,3,2,3,25585,226
2025-07-01,3,3,1,25,97
2025-07-01,3,3,2,100,100
2025-07-01,3,3,3,11808,193
2025-07-01,3,4,1,26,105
2025-07-01,3,4,2,101,104
2025-07-01,3,4,3,24723,103
2025-07-01,3,5,1,45,102
2025-07-01,3,5,2,95,95
2025-07-01,3,5,3,24818,113
2025-07-01,3,6,1,34,101
2025-07-01,3,6,2,73,104
2025-07-01,3,6,3,23151,223
2025-07-01,4,1,1,45,105
2025-07-01,4,1,2,71,99
2025-07-01,4,1,3,16338,181
2025-07-01,4,2,1,43,95
2025-07-01,4,2,2,98,98
2025-07-01,4,2,3,9484,98
2025-07-01,4,3,1,31,101
2025-07-01,4,3,2,96,96
2025-07-01,4,3,3,10261,95
2025-07-01,4,4,1,21,102
2025-07-01,4,4,2,96,99
2025-07-01,4,4,3,12437,126
2025-07-01,4,5,1,43,105
2025-07-01,4,5,2,96,105
2025-07-01,4,5,3,20533,175
2025-07-01,4,6,1,32,102
2025-07-01,4,6,2,75,101
2025-07-01,4,6,3,29685,254
2025-08-01,1,1,1,24,103
2025-08-01,1,1,2,92,105
2025-08-01,1,1,3,13848,110
2025-08-01,1,2,1,32,103
2025-08-01,1,2,2,78,103
2025-08-01,1,2,3,8113,137
2025-08-01,1,3,1,29,95
2025-08-01,1,3,2,102,102
2025-08-01,1,3,3,25430,188
2025-08-01,1,4,1,27,101
2025-08-01,1,4,2,98,98
2025-08-01,1,4,3,13083,168
2025-08-01,1,5,1,26,99
2025-08-01,1,5,2,72,96
2025-08-01,1,5,3,21737,249
2025-08-01,1,6,1,44,104
2025-08-01,1,6,2,85,95
2025-08-01,1,6,3,10204,132
2025-08-01,2,1,1,39,96
2025-08-01,2,1,2,95,95
2025-08-01,2,1,3,9595,233
2025-08-01,2,2,1,43,98
2025-08-01,2,2,2,95,95
2025-08-01,2,2,3,15678,192
2025-08-01,2,3,1,26,103
2025-08-01,2,3,2,78,95
2025-08-01,2,3,3,17478,208
2025-08-01,2,4,1,43,98
2025-08-01,2,4,2,90,104
2025-08-01,2,4,3,27592,227
2025-08-01,2,5,1,30,105
2025-08-01,2,5,2,89,98
2025-08-01,2,5,3,29633,116
2025-08-01,2,6,1,27,103
2025-08-01,2,6,2,89,101
2025-08-01,2,6,3,9997,150
2025-08-01,3,1,1,38,103
2025-08-01,3,1,2,97,97
2025-08-01,3,1,3,21998,253
2025-08-01,3,2,1,35,103
2025-08-01,3,2,2,92,95
2025-08-01,3,2,3,29998,244
2025-08-01,3,3,1,45,101
2025-08-01,3,3,2,90,103
2025-08-01,3,3,3,21642,258
2025-08-01,3,4,1,24,101
2025-08-01,3,4,2,94,99
2025-08-01,3,4,3,25626,127
2025-08-01,3,5,1,27,102
2025-08-01,3,5,2,89,98
2025-08-01,3,5,3,23172,116
2025-08-01,3,6,1,37,95
2025-08-01,3,6,2,96,101
2025-08-01,3,6,3,25366,222
2025-08-01,4,1,1,32,97
2025-08-01,4,1,2,86,98
2025-08-01,4,1,3,18822,132
2025-08-01,4,2,1,22,105
2025-08-01,4,2,2,93,102
2025-08-01,4,2,3,25551,103
2025-08-01,4,3,1,21,98
2025-08-01,4,3,2,94,99
2025-08-01,4,3,3,27823,252
2025-08-01,4,4,1,21,104
2025-08-01,4,4,2,82,96
2025-08-01,4,4,3,26312,230
2025-08-01,4,5,1,35,98
2025-08-01,4,5,2,91,98
2025-08-01,4,5,3,8502,157
2025-08-01,4,6,1,26,98
2025-08-01,4,6,2,96,96
2025-08-01,4,6,3,27805,142
2025-09-01,1,1,1,32,98
2025-09-01,1,1,2,98,98
2025-09-01,1,1,3,17275,162
2025-09-01,1,2,1,34,101
2025-09-01,1,2,2,92,103
2025-09-01,1,2,3,16570,158
2025-09-01,1,3,1,36,100
2025-09-01,1,3,2,99,102
2025-09-01,1,3,3,23384,105
2025-09-01,1,4,1,26,100
2025-09-01,1,4,2,90,100
2025-09-01,1,4,3,9498,185
2025-09-01,1,5,1,27,104
2025-09-01,1,5,2,71,97
2025-09-01,1,5,3,26130,146
2025-09-01,1,6,1,38,104
2025-09-01,1,6,2,88,101
2025-09-01,1,6,3,14428,119
2025-09-01,2,1,1,27,100
2025-09-01,2,1,2,101,101
2025-09-01,2,1,3,24361,142
2025-09-01,2,2,1,40,103
2025-09-01,2,2,2,91,105
2025-09-01,2,2,3,24011,145
2025-09-01,2,3,1,43,105
2025-09-01,2,3,2,99,102
2025-09-01,2,3,3,19540,123
2025-09-01,2,4,1,24,97
2025-09-01,2,4,2,101,103
2025-09-01,2,4,3,25764,127
2025-09-01,2,5,1,21,105
2025-09-01,2,5,2,72,103
2025-09-01,2,5,3,29896,99
2025-09-01,2,6,1,44,95
2025-09-01,2,6,2,95,95
2025-09-01,2,6,3,28666,115
2025-09-01,3,1,1,22,98
2025-09-01,3,1,2,70,97
2025-09-01,3,1,3,24571,135
2025-09-01,3,2,1,31,102
2025-09-01,3,2,2,95,95
2025-09-01,3,2,3,29848,243
2025-09-01,3,3,1,35,104
2025-09-01,3,3,2,101,105
2025-09-01,3,3,3,8216,84
2025-09-01,3,4,1,37,103
2025-09-01,3,4,2,70,101
2025-09-01,3,4,3,25347,84
2025-09-01,3,5,1,37,99
2025-09-01,3,5,2,71,99
2025-09-01,3,5,3,22109,208
2025-09-01,3,6,1,23,97
2025-09-01,3,6,2,96,96
2025-09-01,3,6,3,15896,118
2025-09-01,4,1,1,39,98
2025-09-01,4,1,2,86,103
2025-09-01,4,1,3,16759,170
2025-09-01,4,2,1,22,101
2025-09-01,4,2,2,95,100
2025-09-01,4,2,3,26513,197
2025-09-01,4,3,1,42,98
2025-09-01,4,3,2,89,98
2025-09-01,4,3,3,10641,255
2025-09-01,4,4,1,40,105
2025-09-01,4,4,2,75,95
2025-09-01,4,4,3,20427,183
2025-09-01,4,5,1,37,101
2025-09-01,4,5,2,73,102
2025-09-01,4,5,3,8309,243
2025-09-01,4,6,1,22,97
2025-09-01,4,6,2,97,102
2025-09-01,4,6,3,18855,245
2025-10-01,1,1,1,23,104
2025-10-01,1,1,2,72,103
2025-10-01,1,1,3,14927,138
2025-10-01,1,2,1,35,104
2025-10-01,1,2,2,72,99
2025-10-01,1,2,3,17187,99
2025-10-01,1,3,1,38,103
2025-10-01,1,3,2,72,105
2025-10-01,1,3,3,18305,125
2025-10-01,1,4,1,26,95
2025-10-01,1,4,2,79,104
2025-10-01,1,4,3,10521,181
2025-10-01,1,5,1,25,99
2025-10-01,1,5,2,85,104
2025-10-01,1,5,3,20751,225
2025-10-01,1,6,1,37,105
2025-10-01,1,6,2,94,100
2025-10-01,1,6,3,10569,115
2025-10-01,2,1,1,43,103
2025-10-01,2,1,2,73,100
2025-10-01,2,1,3,22322,105
2025-10-01,2,2,1,22,98
2025-10-01,2,2,2,100,100
2025-10-01,2,2,3,27516,237
2025-10-01,2,3,1,44,101
2025-10-01,2,3,2,71,100
2025-10-01,2,3,3,16956,242
2025-10-01,2,4,1,35,102
2025-10-01,2,4,2,92,98
2025-10-01,2,4,3,20301,221
2025-10-01,2,5,1,25,101
2025-10-01,2,5,2,105,105
2025-10-01,2,5,3,20454,249
2025-10-01,2,6,1,44,96
2025-10-01,2,6,2,88,104
2025-10-01,2,6,3,10408,143
2025-10-01,3,1,1,28,96
2025-10-01,3,1,2,94,97
2025-10-01,3,1,3,13055,242
2025-10-01,3,2,1,30,101
2025-10-01,3,2,2,76,100
2025-10-01,3,2,3,8170,103
2025-10-01,3,3,1,34,99
2025-10-01,3,3,2,87,100
2025-10-01,3,3,3,12341,106
2025-10-01,3,4,1,25,96
2025-10-01,3,4,2,98,101
2025-10-01,3,4,3,26177,222
2025-10-01,3,5,1,33,103
2025-10-01,3,5,2,71,96
2025-10-01,3,5,3,19597,102
2025-10-01,3,6,1,22,103
2025-10-01,3,6,2,104,104
2025-10-01,3,6,3,20623,163
2025-10-01,4,1,1,29,95
2025-10-01,4,1,2,94,101
2025-10-01,4,1,3,26334,101
2025-10-01,4,2,1,38,98
2025-10-01,4,2,2,80,103
2025-10-01,4,2,3,20475,255
2025-10-01,4,3,1,24,97
2025-10-01,4,3,2,89,99
2025-10-01,4,3,3,24158,148
2025-10-01,4,4,1,22,97
2025-10-01,4,4,2,97,97
2025-10-01,4,4,3,21798,150
2025-10-01,4,5,1,35,99
2025-10-01,4,5,2,93,96
2025-10-01,4,5,3,16080,144
2025-10-01,4,6,1,35,105
2025-10-01,4,6,2,104,104
2025-10-01,4,6,3,23003,130
2025-11-01,1,1,1,24,96
2025-11-01,1,1,2,70,99
2025-11-01,1,1,3,18886,181
2025-11-01,1,2,1,32,104
2025-11-01,1,2,2,98,100
2025-11-01,1,2,3,22110,165
2025-11-01,1,3,1,39,105
2025-11-01,1,3,2,89,97
2025-11-01,1,3,3,27766,162
2025-11-01,1,4,1,35,98
2025-11-01,1,4,2,81,100
2025-11-01,1,4,3,18457,181
2025-11-01,1,5,1,43,99
2025-11-01,1,5,2,101,105
2025-11-01,1,5,3,15943,227
2025-11-01,1,6,1,32,100
2025-11-01,1,6,2,95,99
2025-11-01,1,6,3,11731,173
2025-11-01,2,1,1,26,104
2025-11-01,2,1,2,104,104
2025-11-01,2,1,3,26025,126
2025-11-01,2,2,1,43,95
2025-11-01,2,2,2,83,102
2025-11-01,2,2,3,17546,192
2025-11-01,2,3,1,45,96
2025-11-01,2,3,2,101,101
