Fecha,ID Sede,ID Servicio,ID Indicador,Num,Den
2024-06-01,1,4,5,9,88
2024-06-01,1,5,1,26,28
2024-06-01,1,5,2,91,107
2024-06-01,1,5,3,221,44
2024-06-01,1,5,4,62,98
2024-06-01,1,5,5,1,95
2024-06-01,1,6,1,19,32
2024-06-01,1,6,2,98,100
2024-06-01,1,6,3,266,67
2024-06-01,1,6,4,86,87
2024-06-01,1,6,5,2,77
2024-06-01,1,7,1,18,31
2024-06-01,1,7,2,85,100
2024-06-01,1,7,3,237,79
2024-06-01,1,7,4,83,97
2024-06-01,1,7,5,7,51
2024-06-01,1,8,1,21,26
2024-06-01,1,8,2,98,103
2024-06-01,1,8,3,254,65
2024-06-01,1,8,4,77,77
2024-06-01,1,8,5,12,79
2024-06-01,2,1,1,21,30
2024-06-01,2,1,2,85,100
2024-06-01,2,1,3,250,44
2024-06-01,2,1,4,67,95
2024-06-01,2,1,5,9,107
2024-06-01,2,2,1,28,28
2024-06-01,2,2,2,91,101
2024-06-01,2,2,3,329,86
2024-06-01,2,2,4,69,95
2024-06-01,2,2,5,2,70
2024-06-01,2,3,1,22,27
2024-06-01,2,3,2,85,96
2024-06-01,2,3,3,159,78
2024-06-01,2,3,4,64,99
2024-06-01,2,3,5,11,62
2024-06-01,2,4,1,25,32
2024-06-01,2,4,2,98,108
2024-06-01,2,4,3,294,68
2024-06-01,2,4,4,80,93
2024-06-01,2,4,5,6,120
2024-06-01,2,5,1,25,27
2024-06-01,2,5,2,92,92
2024-06-01,2,5,3,281,68
2024-06-01,2,5,4,77,84
2024-06-01,2,5,5,1,115
2024-06-01,2,6,1,26,30
2024-06-01,2,6,2,89,92
2024-06-01,2,6,3,235,69
2024-06-01,2,6,4,63,76
2024-06-01,2,6,5,5,87
2024-06-01,2,7,1,26,26
2024-06-01,2,7,2,92,92
2024-06-01,2,7,3,249,78
2024-06-01,2,7,4,87,87
2024-06-01,2,7,5,9,114
2024-06-01,2,8,1,25,25
2024-06-01,2,8,2,100,108
2024-06-01,2,8,3,202,52
2024-06-01,2,8,4,90,94
2024-06-01,2,8,5,3,104
2024-06-01,3,1,1,25,25
2024-06-01,3,1,2,90,93
2024-06-01,3,1,3,141,85
2024-06-01,3,1,4,71,91
2024-06-01,3,1,5,4,45
2024-06-01,3,2,1,25,32
2024-06-01,3,2,2,96,106
2024-06-01,3,2,3,160,79
2024-06-01,3,2,4,83,86
2024-06-01,3,2,5,7,76
2024-06-01,3,3,1,30,31
2024-06-01,3,3,2,99,100
2024-06-01,3,3,3,322,43
2024-06-01,3,3,4,81,95
2024-06-01,3,3,5,6,48
2024-06-01,3,4,1,26,26
2024-06-01,3,4,2,89,102
2024-06-01,3,4,3,305,56
2024-06-01,3,4,4,69,96
2024-06-01,3,4,5,2,82
2024-06-01,3,5,1,23,27
2024-06-01,3,5,2,99,99
2024-06-01,3,5,3,289,84
2024-06-01,3,5,4,68,87
2024-06-01,3,5,5,12,116
2024-06-01,3,6,1,22,26
2024-06-01,3,6,2,92,107
2024-06-01,3,6,3,322,81
2024-06-01,3,6,4,68,85
2024-06-01,3,6,5,2,107
2024-06-01,3,7,1,26,31
2024-06-01,3,7,2,80,101
2024-06-01,3,7,3,199,63
2024-06-01,3,7,4,73,80
2024-06-01,3,7,5,8,83
2024-06-01,3,8,1,21,28
2024-06-01,3,8,2,84,94
2024-06-01,3,8,3,195,44
2024-06-01,3,8,4,66,100
2024-06-01,3,8,5,9,104
2024-06-01,4,1,1,25,25
2024-06-01,4,1,2,99,100
2024-06-01,4,1,3,272,48
2024-06-01,4,1,4,69,87
2024-06-01,4,1,5,3,60
2024-06-01,4,2,1,27,27
2024-06-01,4,2,2,81,104
2024-06-01,4,2,3,213,66
2024-06-01,4,2,4,75,96
2024-06-01,4,2,5,10,96
2024-06-01,4,3,1,29,29
2024-06-01,4,3,2,87,104
2024-06-01,4,3,3,181,74
2024-06-01,4,3,4,84,84
2024-06-01,4,3,5,6,64
2024-06-01,4,4,1,25,32
2024-06-01,4,4,2,92,99
2024-06-01,4,4,3,255,72
2024-06-01,4,4,4,70,88
2024-06-01,4,4,5,10,65
2024-06-01,4,5,1,22,27
2024-06-01,4,5,2,91,91
2024-06-01,4,5,3,343,70
2024-06-01,4,5,4,86,86
2024-06-01,4,5,5,12,53
2024-06-01,4,6,1,22,26
2024-06-01,4,6,2,85,92
2024-06-01,4,6,3,235,57
2024-06-01,4,6,4,69,91
2024-06-01,4,6,5,2,95
2024-06-01,4,7,1,25,28
2024-06-01,4,7,2,80,101
2024-06-01,4,7,3,133,66
2024-06-01,4,7,4,87,87
2024-06-01,4,7,5,4,87
2024-06-01,4,8,1,19,31
2024-06-01,4,8,2,87,101
2024-06-01,4,8,3,201,41
2024-06-01,4,8,4,78,78
2024-06-01,4,8,5,3,58
2024-07-01,1,1,1,22,25
2024-07-01,1,1,2,84,105
2024-07-01,1,1,3,300,88
2024-07-01,1,1,4,88,90
2024-07-01,1,1,5,1,118
2024-07-01,1,2,1,18,26
2024-07-01,1,2,2,86,98
2024-07-01,1,2,3,260,49
2024-07-01,1,2,4,93,98
2024-07-01,1,2,5,2,94
2024-07-01,1,3,1,21,29
2024-07-01,1,3,2,83,99
2024-07-01,1,3,3,181,43
2024-07-01,1,3,4,88,88
2024-07-01,1,3,5,2,48
2024-07-01,1,4,1,27,32
2024-07-01,1,4,2,80,107
2024-07-01,1,4,3,251,80
2024-07-01,1,4,4,75,93
2024-07-01,1,4,5,5,58
2024-07-01,1,5,1,18,31
2024-07-01,1,5,2,91,109
2024-07-01,1,5,3,266,55
2024-07-01,1,5,4,71,88
2024-07-01,1,5,5,9,50
2024-07-01,1,6,1,19,30
2024-07-01,1,6,2,97,106
2024-07-01,1,6,3,321,72
2024-07-01,1,6,4,91,91
2024-07-01,1,6,5,7,42
2024-07-01,1,7,1,18,32
2024-07-01,1,7,2,92,110
2024-07-01,1,7,3,184,63
2024-07-01,1,7,4,61,98
2024-07-01,1,7,5,2,85
2024-07-01,1,8,1,21,30
2024-07-01,1,8,2,83,110
2024-07-01,1,8,3,268,89
2024-07-01,1,8,4,81,98
2024-07-01,1,8,5,1,57
2024-07-01,2,1,1,26,30
2024-07-01,2,1,2,100,100
2024-07-01,2,1,3,332,51
2024-07-01,2,1,4,89,99
2024-07-01,2,1,5,11,101
2024-07-01,2,2,1,27,27
2024-07-01,2,2,2,82,94
2024-07-01,2,2,3,318,85
2024-07-01,2,2,4,62,89
2024-07-01,2,2,5,4,77
2024-07-01,2,3,1,25,25
2024-07-01,2,3,2,81,96
2024-07-01,2,3,3,358,60
2024-07-01,2,3,4,84,84
2024-07-01,2,3,5,9,90
2024-07-01,2,4,1,22,32
2024-07-01,2,4,2,91,91
2024-07-01,2,4,3,193,52
2024-07-01,2,4,4,63,86
2024-07-01,2,4,5,5,82
2024-07-01,2,5,1,26,26
2024-07-01,2,5,2,93,101
2024-07-01,2,5,3,310,65
2024-07-01,2,5,4,84,89
2024-07-01,2,5,5,3,83
2024-07-01,2,6,1,29,32
2024-07-01,2,6,2,91,105
2024-07-01,2,6,3,188,73
2024-07-01,2,6,4,65,100
2024-07-01,2,6,5,2,94
2024-07-01,2,7,1,27,31
2024-07-01,2,7,2,95,95
2024-07-01,2,7,3,202,58
2024-07-01,2,7,4,65,78
2024-07-01,2,7,5,11,81
2024-07-01,2,8,1,22,29
2024-07-01,2,8,2,99,104
2024-07-01,2,8,3,229,85
2024-07-01,2,8,4,80,80
2024-07-01,2,8,5,8,84
2024-07-01,3,1,1,25,25
2024-07-01,3,1,2,99,101
2024-07-01,3,1,3,190,67
2024-07-01,3,1,4,63,95
2024-07-01,3,1,5,11,49
2024-07-01,3,2,1,23,31
2024-07-01,3,2,2,85,106
2024-07-01,3,2,3,156,41
2024-07-01,3,2,4,88,94
2024-07-01,3,2,5,3,44
2024-07-01,3,3,1,21,26
2024-07-01,3,3,2,91,110
2024-07-01,3,3,3,218,63
2024-07-01,3,3,4,62,93
2024-07-01,3,3,5,3,117
2024-07-01,3,4,1,23,32
2024-07-01,3,4,2,94,101
2024-07-01,3,4,3,139,88
2024-07-01,3,4,4,68,93
2024-07-01,3,4,5,6,107
2024-07-01,3,5,1,23,31
2024-07-01,3,5,2,88,110
2024-07-01,3,5,3,149,55
2024-07-01,3,5,4,71,75
2024-07-01,3,5,5,9,103
2024-07-01,3,6,1,26,31
2024-07-01,3,6,2,88,93
2024-07-01,3,6,3,186,89
2024-07-01,3,6,4,88,97
2024-07-01,3,6,5,10,67
2024-07-01,3,7,1,29,29
2024-07-01,3,7,2,86,105
2024-07-01,3,7,3,154,47
2024-07-01,3,7,4,77,77
2024-07-01,3,7,5,12,62
2024-07-01,3,8,1,19,32
2024-07-01,3,8,2,91,100
2024-07-01,3,8,3,136,85
2024-07-01,3,8,4,92,92
2024-07-01,3,8,5,5,77
2024-07-01,4,1,1,27,27
2024-07-01,4,1,2,85,110
2024-07-01,4,1,3,212,90
2024-07-01,4,1,4,74,91
2024-07-01,4,1,5,4,55
2024-07-01,4,2,1,21,27
2024-07-01,4,2,2,80,105
2024-07-01,4,2,3,261,63
2024-07-01,4,2,4,83,93
2024-07-01,4,2,5,9,99
2024-07-01,4,3,1,27,27
2024-07-01,4,3,2,82,92
2024-07-01,4,3,3,221,59
2024-07-01,4,3,4,90,97
2024-07-01,4,3,5,7,107
2024-07-01,4,4,1,27,31
2024-07-01,4,4,2,84,92
2024-07-01,4,4,3,284,60
2024-07-01,4,4,4,77,77
2024-07-01,4,4,5,11,99
2024-07-01,4,5,1,20,30
2024-07-01,4,5,2,100,107
2024-07-01,4,5,3,166,77
2024-07-01,4,5,4,68,99
2024-07-01,4,5,5,9,95
2024-07-01,4,6,1,19,25
2024-07-01,4,6,2,84,106
2024-07-01,4,6,3,162,59
2024-07-01,4,6,4,80,80
2024-07-01,4,6,5,6,68
2024-07-01,4,7,1,19,29
2024-07-01,4,7,2,86,98
2024-07-01,4,7,3,261,80
2024-07-01,4,7,4,68,83
2024-07-01,4,7,5,5,120
2024-07-01,4,8,1,26,26
2024-07-01,4,8,2,85,110
2024-07-01,4,8,3,268,77
2024-07-01,4,8,4,70,79
2024-07-01,4,8,5,12,119
2024-08-01,1,1,1,27,30
2024-08-01,1,1,2,80,91
2024-08-01,1,1,3,131,45
2024-08-01,1,1,4,76,95
2024-08-01,1,1,5,10,66
2024-08-01,1,2,1,27,31
2024-08-01,1,2,2,80,110
2024-08-01,1,2,3,347,71
2024-08-01,1,2,4,94,95
2024-08-01,1,2,5,11,77
2024-08-01,1,3,1,25,29
2024-08-01,1,3,2,92,97
2024-08-01,1,3,3,236,59
2024-08-01,1,3,4,63,77
2024-08-01,1,3,5,8,60
2024-08-01,1,4,1,25,31
2024-08-01,1,4,2,86,104
2024-08-01,1,4,3,275,61
2024-08-01,1,4,4,79,79
2024-08-01,1,4,5,12,80
2024-08-01,1,5,1,24,30
2024-08-01,1,5,2,91,94
2024-08-01,1,5,3,263,72
2024-08-01,1,5,4,78,78
2024-08-01,1,5,5,8,70
2024-08-01,1,6,1,22,26
2024-08-01,1,6,2,87,104
2024-08-01,1,6,3,144,49
2024-08-01,1,6,4,76,76
2024-08-01,1,6,5,10,89
2024-08-01,1,7,1,21,31
2024-08-01,1,7,2,90,95
2024-08-01,1,7,3,304,76
2024-08-01,1,7,4,72,85
2024-08-01,1,7,5,8,60
2024-08-01,1,8,1,25,32
2024-08-01,1,8,2,95,99
2024-08-01,1,8,3,143,41
2024-08-01,1,8,4,87,87
2024-08-01,1,8,5,4,98
2024-08-01,2,1,1,27,28
2024-08-01,2,1,2,81,101
2024-08-01,2,1,3,192,43
2024-08-01,2,1,4,90,90
2024-08-01,2,1,5,9,76
2024-08-01,2,2,1,19,25
2024-08-01,2,2,2,84,103
2024-08-01,2,2,3,306,56
2024-08-01,2,2,4,85,86
2024-08-01,2,2,5,1,86
2024-08-01,2,3,1,18,31
2024-08-01,2,3,2,97,108
2024-08-01,2,3,3,212,52
2024-08-01,2,3,4,78,92
2024-08-01,2,3,5,7,49
2024-08-01,2,4,1,30,32
2024-08-01,2,4,2,88,107
2024-08-01,2,4,3,294,79
2024-08-01,2,4,4,67,94
2024-08-01,2,4,5,2,56
2024-08-01,2,5,1,23,31
2024-08-01,2,5,2,97,100
2024-08-01,2,5,3,313,63
2024-08-01,2,5,4,72,79
2024-08-01,2,5,5,9,117
2024-08-01,2,6,1,26,31
2024-08-01,2,6,2,81,91
2024-08-01,2,6,3,155,42
2024-08-01,2,6,4,81,97
2024-08-01,2,6,5,9,100
2024-08-01,2,7,1,20,32
2024-08-01,2,7,2,96,109
2024-08-01,2,7,3,203,48
2024-08-01,2,7,4,80,94
2024-08-01,2,7,5,7,60
2024-08-01,2,8,1,27,29
2024-08-01,2,8,2,96,100
2024-08-01,2,8,3,256,72
2024-08-01,2,8,4,79,90
2024-08-01,2,8,5,1,100
2024-08-01,3,1,1,23,30
2024-08-01,3,1,2,93,93
2024-08-01,3,1,3,198,77
2024-08-01,3,1,4,61,100
2024-08-01,3,1,5,8,116
2024-08-01,3,2,1,28,29
2024-08-01,3,2,2,98,108
2024-08-01,3,2,3,304,54
2024-08-01,3,2,4,76,76
2024-08-01,3,2,5,9,61
2024-08-01,3,3,1,20,31
2024-08-01,3,3,2,81,97
2024-08-01,3,3,3,299,76
2024-08-01,3,3,4,72,78
2024-08-01,3,3,5,8,42
2024-08-01,3,4,1,24,30
2024-08-01,3,4,2,93,94
2024-08-01,3,4,3,172,84
2024-08-01,3,4,4,88,88
2024-08-01,3,4,5,8,118
2024-08-01,3,5,1,25,25
2024-08-01,3,5,2,94,94
2024-08-01,3,5,3,263,53
2024-08-01,3,5,4,85,85
2024-08-01,3,5,5,7,107
2024-08-01,3,6,1,20,30
2024-08-01,3,6,2,97,104
2024-08-01,3,6,3,259,61
2024-08-01,3,6,4,76,86
2024-08-01,3,6,5,8,118
2024-08-01,3,7,1,21,28
2024-08-01,3,7,2,97,98
2024-08-01,3,7,3,177,59
2024-08-01,3,7,4,78,84
2024-08-01,3,7,5,12,66
2024-08-01,3,8,1,23,32
2024-08-01,3,8,2,91,105
2024-08-01,3,8,3,359,75
2024-08-01,3,8,4,77,100
2024-08-01,3,8,5,2,76
2024-08-01,4,1,1,24,31
2024-08-01,4,1,2,84,101
2024-08-01,4,1,3,130,58
2024-08-01,4,1,4,65,84
2024-08-01,4,1,5,8,84
2024-08-01,4,2,1,29,29
2024-08-01,4,2,2,86,105
2024-08-01,4,2,3,331,52
2024-08-01,4,2,4,77,92
2024-08-01,4,2,5,12,111
2024-08-01,4,3,1,20,29
2024-08-01,4,3,2,93,93
2024-08-01,4,3,3,270,87
2024-08-01,4,3,4,75,82
2024-08-01,4,3,5,11,46
2024-08-01,4,4,1,28,28
2024-08-01,4,4,2,81,97
2024-08-01,4,4,3,225,46
2024-08-01,4,4,4,85,85
2024-08-01,4,4,5,11,52
2024-08-01,4,5,1,18,27
2024-08-01,4,5,2,85,107
2024-08-01,4,5,3,287,66
2024-08-01,4,5,4,90,90
2024-08-01,4,5,5,5,65
2024-08-01,4,6,1,22,30
2024-08-01,4,6,2,81,110
2024-08-01,4,6,3,142,89
2024-08-01,4,6,4,74,95
2024-08-01,4,6,5,12,108
2024-08-01,4,7,1,20,25
2024-08-01,4,7,2,85,103
2024-08-01,4,7,3,334,42
2024-08-01,4,7,4,87,87
2024-08-01,4,7,5,12,63
2024-08-01,4,8,1,18,29
2024-08-01,4,8,2,89,90
2024-08-01,4,8,3,274,76
2024-08-01,4,8,4,78,78
2024-08-01,4,8,5,8,76
2024-09-01,1,1,1,20,32
2024-09-01,1,1,2,94,106
2024-09-01,1,1,3,169,57
2024-09-01,1,1,4,67,100
2024-09-01,1,1,5,3,82
2024-09-01,1,2,1,28,32
2024-09-01,1,2,2,85,98
2024-09-01,1,2,3,308,40
2024-09-01,1,2,4,78,85
2024-09-01,1,2,5,11,112
2024-09-01,1,3,1,20,28
2024-09-01,1,3,2,100,109
2024-09-01,1,3,3,331,65
2024-09-01,1,3,4,88,88
2024-09-01,1,3,5,2,81
2024-09-01,1,4,1,28,31
2024-09-01,1,4,2,85,93
2024-09-01,1,4,3,242,48
2024-09-01,1,4,4,75,85
2024-09-01,1,4,5,5,40
2024-09-01,1,5,1,21,31
2024-09-01,1,5,2,88,104
2024-09-01,1,5,3,197,61
2024-09-01,1,5,4,60,93
2024-09-01,1,5,5,11,73
2024-09-01,1,6,1,29,30
2024-09-01,1,6,2,81,97
2024-09-01,1,6,3,150,82
2024-09-01,1,6,4,79,89
2024-09-01,1,6,5,7,60
2024-09-01,1,7,1,29,29
2024-09-01,1,7,2,93,93
2024-09-01,1,7,3,214,58
2024-09-01,1,7,4,74,94
2024-09-01,1,7,5,3,68
2024-09-01,1,8,1,20,32
2024-09-01,1,8,2,99,104
2024-09-01,1,8,3,226,63
2024-09-01,1,8,4,95,97
2024-09-01,1,8,5,9,100
2024-09-01,2,1,1,28,28
2024-09-01,2,1,2,97,97
2024-09-01,2,1,3,140,90
2024-09-01,2,1,4,88,91
2024-09-01,2,1,5,12,107
2024-09-01,2,2,1,19,30
2024-09-01,2,2,2,83,108
2024-09-01,2,2,3,332,43
2024-09-01,2,2,4,92,92
2024-09-01,2,2,5,10,65
2024-09-01,2,3,1,20,27
2024-09-01,2,3,2,96,100
2024-09-01,2,3,3,149,68
2024-09-01,2,3,4,73,96
2024-09-01,2,3,5,8,114
2024-09-01,2,4,1,26,26
2024-09-01,2,4,2,81,104
2024-09-01,2,4,3,153,69
2024-09-01,2,4,4,86,91
2024-09-01,2,4,5,10,98
2024-09-01,2,5,1,25,25
2024-09-01,2,5,2,89,104
2024-09-01,2,5,3,125,86
2024-09-01,2,5,4,76,87
2024-09-01,2,5,5,12,40
2024-09-01,2,6,1,27,28
2024-09-01,2,6,2,81,92
2024-09-01,2,6,3,208,67
2024-09-01,2,6,4,64,97
2024-09-01,2,6,5,1,109
2024-09-01,2,7,1,25,26
2024-09-01,2,7,2,89,91
2024-09-01,2,7,3,166,66
2024-09-01,2,7,4,68,99
2024-09-01,2,7,5,6,93
2024-09-01,2,8,1,25,31
2024-09-01,2,8,2,92,102
2024-09-01,2,8,3,294,45
2024-09-01,2,8,4,94,96
2024-09-01,2,8,5,11,57
2024-09-01,3,1,1,19,30
2024-09-01,3,1,2,95,95
2024-09-01,3,1,3,255,65
2024-09-01,3,1,4,74,79
2024-09-01,3,1,5,1,40
2024-09-01,3,2,1,25,29
2024-09-01,3,2,2,93,107
2024-09-01,3,2,3,217,74
2024-09-01,3,2,4,75,82
2024-09-01,3,2,5,6,98
2024-09-01,3,3,1,22,27
2024-09-01,3,3,2,83,96
2024-09-01,3,3,3,327,42
2024-09-01,3,3,4,86,96
2024-09-01,3,3,5,1,118
2024-09-01,3,4,1,21,28
2024-09-01,3,4,2,83,92
2024-09-01,3,4,3,128,78
2024-09-01,3,4,4,63,89
2024-09-01,3,4,5,12,71
2024-09-01,3,5,1,24,25
2024-09-01,3,5,2,87,104
2024-09-01,3,5,3,175,74
2024-09-01,3,5,4,63,99
2024-09-01,3,5,5,9,57
2024-09-01,3,6,1,21,29
2024-09-01,3,6,2,90,108
2024-09-01,3,6,3,273,76
2024-09-01,3,6,4,80,99
2024-09-01,3,6,5,5,70
2024-09-01,3,7,1,27,27
2024-09-01,3,7,2,87,106
2024-09-01,3,7,3,196,66
2024-09-01,3,7,4,63,83
2024-09-01,3,7,5,10,111
2024-09-01,3,8,1,27,27
2024-09-01,3,8,2,97,103
2024-09-01,3,8,3,132,71
2024-09-01,3,8,4,84,86
2024-09-01,3,8,5,6,107
2024-09-01,4,1,1,24,31
2024-09-01,4,1,2,89,94
2024-09-01,4,1,3,167,64
2024-09-01,4,1,4,94,99
2024-09-01,4,1,5,4,100
2024-09-01,4,2,1,22,28
2024-09-01,4,2,2,94,94
2024-09-01,4,2,3,263,43
2024-09-01,4,2,4,86,88
2024-09-01,4,2,5,9,111
2024-09-01,4,3,1,24,27
2024-09-01,4,3,2,88,97
2024-09-01,4,3,3,204,53
2024-09-01,4,3,4,65,95
2024-09-01,4,3,5,6,97
2024-09-01,4,4,1,26,26
2024-09-01,4,4,2,81,96
2024-09-01,4,4,3,216,57
2024-09-01,4,4,4,62,96
2024-09-01,4,4,5,4,49
2024-09-01,4,5,1,25,28
2024-09-01,4,5,2,90,96
2024-09-01,4,5,3,352,59
2024-09-01,4,5,4,73,75
2024-09-01,4,5,5,12,64
2024-09-01,4,6,1,26,26
2024-09-01,4,6,2,87,105
2024-09-01,4,6,3,274,84
2024-09-01,4,6,4,73,97
2024-09-01,4,6,5,4,90
2024-09-01,4,7,1,30,30
2024-09-01,4,7,2,92,99
2024-09-01,4,7,3,256,69
2024-09-01,4,7,4,82,95
2024-09-01,4,7,5,5,79
2024-09-01,4,8,1,26,30
2024-09-01,4,8,2,94,105
2024-09-01,4,8,3,325,46
2024-09-01,4,8,4,90,98
2024-09-01,4,8,5,4,80
2024-10-01,1,1,1,23,30
2024-10-01,1,1,2,81,103
2024-10-01,1,1,3,341,76
2024-10-01,1,1,4,69,82
2024-10-01,1,1,5,5,42
2024-10-01,1,2,1,22,31
2024-10-01,1,2,2,86,94
2024-10-01,1,2,3,178,61
2024-10-01,1,2,4,75,87
2024-10-01,1,2,5,9,103
2024-10-01,1,3,1,22,30
2024-10-01,1,3,2,100,105
2024-10-01,1,3,3,245,87
2024-10-01,1,3,4,70,89
2024-10-01,1,3,5,3,85
2024-10-01,1,4,1,27,27
2024-10-01,1,4,2,95,107
2024-10-01,1,4,3,354,51
2024-10-01,1,4,4,63,92
2024-10-01,1,4,5,1,107
2024-10-01,1,5,1,26,26
2024-10-01,1,5,2,80,91
2024-10-01,1,5,3,155,66
2024-10-01,1,5,4,74,95
2024-10-01,1,5,5,12,48
2024-10-01,1,6,1,18,27
2024-10-01,1,6,2,96,96
2024-10-01,1,6,3,215,69
2024-10-01,1,6,4,76,76
2024-10-01,1,6,5,1,102
2024-10-01,1,7,1,25,25
2024-10-01,1,7,2,93,107
2024-10-01,1,7,3,124,40
2024-10-01,1,7,4,77,91
2024-10-01,1,7,5,5,108
2024-10-01,1,8,1,25,25
2024-10-01,1,8,2,85,103
2024-10-01,1,8,3,355,46
2024-10-01,1,8,4,78,78
2024-10-01,1,8,5,4,59
2024-10-01,2,1,1,27,28
2024-10-01,2,1,2,88,106
2024-10-01,2,1,3,188,62
2024-10-01,2,1,4,85,100
2024-10-01,2,1,5,6,50
2024-10-01,2,2,1,25,31
2024-10-01,2,2,2,87,108
2024-10-01,2,2,3,177,84
2024-10-01,2,2,4,65,84
2024-10-01,2,2,5,2,44
2024-10-01,2,3,1,24,31
2024-10-01,2,3,2,97,102
2024-10-01,2,3,3,134,70
2024-10-01,2,3,4,60,95
2024-10-01,2,3,5,2,61
2024-10-01,2,4,1,24,32
2024-10-01,2,4,2,90,110
2024-10-01,2,4,3,339,76
2024-10-01,2,4,4,78,78
2024-10-01,2,4,5,4,45
2024-10-01,2,5,1,28,28
2024-10-01,2,5,2,95,108
2024-10-01,2,5,3,131,57
2024-10-01,2,5,4,77,77
2024-10-01,2,5,5,10,109
2024-10-01,2,6,1,20,25
2024-10-01,2,6,2,80,100
2024-10-01,2,6,3,270,53
2024-10-01,2,6,4,79,79
2024-10-01,2,6,5,5,49
2024-10-01,2,7,1,27,27
2024-10-01,2,7,2,97,97
2024-10-01,2,7,3,293,64
2024-10-01,2,7,4,81,92
2024-10-01,2,7,5,12,89
2024-10-01,2,8,1,27,27
2024-10-01,2,8,2,92,92
2024-10-01,2,8,3,208,87
2024-10-01,2,8,4,66,76
2024-10-01,2,8,5,4,95
2024-10-01,3,1,1,23,26
2024-10-01,3,1,2,99,109
2024-10-01,3,1,3,221,78
2024-10-01,3,1,4,80,99
2024-10-01,3,1,5,11,43
2024-10-01,3,2,1,29,29
2024-10-01,3,2,2,95,104
2024-10-01,3,2,3,211,54
2024-10-01,3,2,4,84,92
2024-10-01,3,2,5,3,95
2024-10-01,3,3,1,19,31
2024-10-01,3,3,2,89,109
2024-10-01,3,3,3,302,55
2024-10-01,3,3,4,65,77
2024-10-01,3,3,5,3,74
2024-10-01,3,4,1,29,31
2024-10-01,3,4,2,84,110
2024-10-01,3,4,3,219,87
2024-10-01,3,4,4,83,85
2024-10-01,3,4,5,2,53
2024-10-01,3,5,1,22,25
2024-10-01,3,5,2,91,104
2024-10-01,3,5,3,189,88
2024-10-01,3,5,4,68,78
2024-10-01,3,5,5,3,51
2024-10-01,3,6,1,25,31
2024-10-01,3,6,2,97,107
2024-10-01,3,6,3,224,72
2024-10-01,3,6,4,61,78
2024-10-01,3,6,5,6,51
2024-10-01,3,7,1,26,26
2024-10-01,3,7,2,90,109
2024-10-01,3,7,3,123,64
2024-10-01,3,7,4,84,84
2024-10-01,3,7,5,2,89
2024-10-01,3,8,1,27,28
2024-10-01,3,8,2,85,106
2024-10-01,3,8,3,217,83
2024-10-01,3,8,4,68,80
2024-10-01,3,8,5,5,74
2024-10-01,4,1,1,25,29
2024-10-01,4,1,2,82,94
2024-10-01,4,1,3,231,50
2024-10-01,4,1,4,83,83
2024-10-01,4,1,5,8,78
2024-10-01,4,2,1,23,26
2024-10-01,4,2,2,87,98
2024-10-01,4,2,3,280,86
2024-10-01,4,2,4,72,90
2024-10-01,4,2,5,2,98
2024-10-01,4,3,1,22,27
2024-10-01,4,3,2,90,90
2024-10-01,4,3,3,335,61
2024-10-01,4,3,4,84,94
2024-10-01,4,3,5,8,82
2024-10-01,4,4,1,24,30
2024-10-01,4,4,2,99,110
2024-10-01,4,4,3,196,48
2024-10-01,4,4,4,72,85
2024-10-01,4,4,5,6,101
2024-10-01,4,5,1,24,27
2024-10-01,4,5,2,89,100
2024-10-01,4,5,3,297,87
2024-10-01,4,5,4,91,95
2024-10-01,4,5,5,4,113
2024-10-01,4,6,1,24,30
2024-10-01,4,6,2,92,98
2024-10-01,4,6,3,149,63
2024-10-01,4,6,4,72,93
2024-10-01,4,6,5,9,115
2024-10-01,4,7,1,27,27
2024-10-01,4,7,2,80,107
2024-10-01,4,7,3,238,86
2024-10-01,4,7,4,73,97
2024-10-01,4,7,5,5,96
2024-10-01,4,8,1,26,26
2024-10-01,4,8,2,95,103
2024-10-01,4,8,3,282,48
2024-10-01,4,8,4,75,84
2024-10-01,4,8,5,11,72
2024-11-01,1,1,1,27,27
2024-11-01,1,1,2,92,103
2024-11-01,1,1,3,234,44
2024-11-01,1,1,4,90,94
2024-11-01,1,1,5,7,114
2024-11-01,1,2,1,26,31
2024-11-01,1,2,2,91,91
2024-11-01,1,2,3,349,84
2024-11-01,1,2,4,94,100
2024-11-01,1,2,5,11,116
2024-11-01,1,3,1,19,26
2024-11-01,1,3,2,91,97
2024-11-01,1,3,3,285,50
2024-11-01,1,3,4,62,94
2024-11-01,1,3,5,11,112
2024-11-01,1,4,1,30,31
2024-11-01,1,4,2,93,100
2024-11-01,1,4,3,122,46
2024-11-01,1,4,4,76,78
2024-11-01,1,4,5,9,68
2024-11-01,1,5,1,25,28
2024-11-01,1,5,2,92,101
2024-11-01,1,5,3,317,69
2024-11-01,1,5,4,92,96
2024-11-01,1,5,5,6,59
2024-11-01,1,6,1,25,25
2024-11-01,1,6,2,89,93
2024-11-01,1,6,3,355,66
2024-11-01,1,6,4,67,77
2024-11-01,1,6,5,6,58
2024-11-01,1,7,1,23,29
2024-11-01,1,7,2,86,104
2024-11-01,1,7,3,243,73
2024-11-01,1,7,4,86,86
2024-11-01,1,7,5,8,52
2024-11-01,1,8,1,23,32
2024-11-01,1,8,2,89,92
2024-11-01,1,8,3,327,42
2024-11-01,1,8,4,67,97
2024-11-01,1,8,5,6,42
